Specified Values,Specified Attribute Names,Diabetes_binary,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
"0, 1, 0, 0, [4.869535064678333,5.875]","HighChol, Smoker, Veggies, NoDocbcCost, Education",0,0.07504138949927083,0.5957446808510638,1,157.61738734578836,9787,1774,0.23809523809523808,0.0003295936150470224,56,94
"0, 0, [1.775,4.225]","HvyAlcoholConsump, NoDocbcCost, Education",1,0.07556383464492311,0.5965719063545151,1,172.39798859093915,9979,1790,0.14285714285714285,0.00038423424661612363,1427,2392
"0, [2.4,3.6]","HvyAlcoholConsump, GenHlth",1,0.066188617152139,0.580973952434881,1,159.56377863359143,9979,1817,0.09523809523809523,0.0003336637125892158,1539,2649
"1, 1, 0, 1, [2.6799999999999997,5.32], [-11.25,11.25], 1, [7.699999999999999,17.259999999999998]","HighBP, CholCheck, HvyAlcoholConsump, AnyHealthcare, GenHlth, MentHlth, DiffWalk, Age",1,0.4194886055353891,0.840512223515716,3,252.06414027907917,9965,1824,0.38095238095238093,0.001581273474024274,722,859
"1, [30.025,69.975], 1, 0, 1, [0.07499999999999973,3.9250000000000003]","CholCheck, BMI, Fruits, HvyAlcoholConsump, AnyHealthcare, Income",1,0.3252634913786434,0.7988165680473372,1,269.95101168933394,9985,1824,0.2857142857142857,0.0005644943830536474,270,338
"1, [19.675,44.325], 0, 1, [0.8499999999999996,13.15]","HighBP, BMI, HvyAlcoholConsump, AnyHealthcare, PhysHlth",1,0.16490493057946215,0.6973434535104365,1,214.0558848090958,9916,1843,0.23809523809523808,0.00044761211998483284,735,1054
"0, 1, [-20.828696807332832,6.9], 1, [9.1,14.3], [1.7599999999999998,6.24]","HvyAlcoholConsump, AnyHealthcare, MentHlth, DiffWalk, Age, Income",1,0.2598964238199096,0.7637655417406749,1,231.99197605132923,9965,1873,0.2857142857142857,0.0004851182685886779,430,563
"0, 0, [-9.9,9.9], 0, [1.88,8.120000000000001], [2.795,7.205]","HighBP, HeartDiseaseorAttack, PhysHlth, DiffWalk, Age, Income",0,0.3433169797810647,0.8074935400516796,1,212.44219743168907,9989,1889,0.2857142857142857,0.0004442377393709199,625,774
"1, 0, [-6.9,6.9], [9.1,17.259999999999998], [1.775,4.225]","PhysActivity, HvyAlcoholConsump, MentHlth, Age, Education",1,0.08943359730521624,0.6170212765957447,1,145.33695593976307,9957,1893,0.23809523809523808,0.00030391401300813593,406,658
"0, 1, 0, 1, 0, [-0.3600000000000001,2.3600000000000003], [-4.35,4.35], [-5.7,5.7], 0, [5.35,6.65], [6.109999999999999,9.89]","HighBP, HighChol, Stroke, AnyHealthcare, NoDocbcCost, GenHlth, MentHlth, PhysHlth, DiffWalk, Education, Income",0,0.2651685610687948,0.7668393782383419,1,177.22636581223418,9909,1896,0.5238095238095238,0.0003705979370255125,148,193
"1, 1, 1, 1, [-6.9,6.9], [9.1,16.9]","HighBP, Stroke, PhysActivity, AnyHealthcare, MentHlth, Age",1,0.31635575557598217,0.794392523364486,1,181.3637813145253,9687,1899,0.2857142857142857,0.00037924968386204676,85,107
"1, [30.025,69.975], 0, 1","HighBP, BMI, HvyAlcoholConsump, DiffWalk",1,0.42067082244783766,0.8409854423292273,1,252.93275183067468,9986,1912,0.19047619047619047,0.0005289075110525298,751,893
"0, 1, 0","HighChol, Smoker, Stroke",0,0.08600679715981391,0.6122186495176849,1,142.2550281000628,9988,1934,0.14285714285714285,0.00029746939572887347,952,1555
"1, 0, 0, [24.15,35.85], 1","CholCheck, PhysActivity, Veggies, PhysHlth, DiffWalk",1,0.3651634298252651,0.8175182481751825,1,193.0687459260963,9986,1964,0.23809523809523808,0.00040372592766541314,112,137
"1, 0, [4.04,5.96], 1","CholCheck, HvyAlcoholConsump, GenHlth, DiffWalk",1,0.35695093473498746,0.8138075313807531,1,262.7212645249492,9965,1964,0.19047619047619047,0.0005493762635116843,389,478
"1, 1, 1, 0, 1, [-6.9,6.9], [9.1,16.9]","HighChol, PhysActivity, Fruits, HvyAlcoholConsump, AnyHealthcare, MentHlth, Age",1,0.07495981568589426,0.5956151035322778,1,221.50016711160865,9985,1965,0.3333333333333333,0.0005047395406072236,489,821
"[30.025,69.975], 0, 1, 0, [-6.050000000000001,8.05], [1.7599999999999998,6.24]","BMI, Stroke, Veggies, HvyAlcoholConsump, PhysHlth, Income",1,0.1565840732597453,0.6901595744680851,1,218.55710120534604,9997,1991,0.2857142857142857,0.0004570246106315298,519,752
"[30.025,69.975], 0, 0, 1, [-6.050000000000001,8.05], [1.7599999999999998,6.24]","BMI, Stroke, HvyAlcoholConsump, NoDocbcCost, PhysHlth, Income",1,0.09619960313488579,0.6260869565217392,2,168.61957921534682,9945,1996,0.2857142857142857,0.0007052005824632639,72,115
"0, 0, [0.74,3.26], 0","Stroke, HvyAlcoholConsump, GenHlth, DiffWalk",0,0.098123534241685,0.6285714285714286,1,171.65874224722913,9990,2014,0.19047619047619047,0.00040364341044964354,2948,4690
"1, [9.8,69.975], 0, 0, 1, 1, 0, [-6.050000000000001,6.6], [5.5200000000000005,12.48], [2.2,5.8], [1.7599999999999998,6.24]","CholCheck, BMI, Smoker, Stroke, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, PhysHlth, Age, Education, Income",1,0.1615055828898457,0.6944444444444444,1,215.06172405134075,9985,2015,0.5238095238095238,0.00044971542976296263,25,36
"1, 1, 0, [4.125,5.875], [6.46,9.54]","Smoker, AnyHealthcare, NoDocbcCost, Education, Income",0,0.05435733147757885,0.5585365853658537,1,188.53121315062648,9976,2034,0.23809523809523808,0.00039423749586200773,229,410
"1, 1, 1, 1, 1","HighBP, HighChol, CholCheck, HeartDiseaseorAttack, AnyHealthcare",1,0.3299492434012494,0.8011049723756906,2,240.84926529049298,9986,2035,0.23809523809523808,0.0010072794805862397,580,724
"[30.025,69.975]",BMI,1,0.13684437241583083,0.6718083360682638,1,185.50589241793256,9997,2044,0.047619047619047616,0.00038791124966698767,2047,3047
"0, 0, 0, [0.74,3.26], [3.92,12.08]","HighBP, Stroke, Fruits, GenHlth, Age",0,0.17464015032041513,0.7053892215568862,1,184.44818835219718,9989,2051,0.23809523809523808,0.0003856994853905576,589,835
"1, 1, 1, 0, 1, 1, 0, 1","HighBP, HighChol, CholCheck, Stroke, HeartDiseaseorAttack, Fruits, HvyAlcoholConsump, AnyHealthcare",1,0.3087987112208091,0.7905604719764012,1,259.64219830460036,9985,2060,0.38095238095238093,0.0005429376301627661,268,339
"0, 0, 0, 0, 1, 1","HighBP, Stroke, HeartDiseaseorAttack, Fruits, AnyHealthcare, NoDocbcCost",0,0.1111545949973751,0.6444444444444445,1,109.72476741189548,9989,2075,0.2857142857142857,0.0002294453889921472,58,90
"1, 1, 1, 0, [5.5200000000000005,7.830756219016125]","HighBP, CholCheck, HeartDiseaseorAttack, HvyAlcoholConsump, Age",1,0.24277230786404397,0.7534246575342466,1,150.01277232339288,9986,2087,0.23809523809523808,0.0003136916095736447,55,73
"1, 1, 1, 0, [4.04,5.96], 1","HighBP, CholCheck, Veggies, HvyAlcoholConsump, GenHlth, DiffWalk",1,0.4003162779767506,0.8326848249027238,1,280.9317435727539,9965,2090,0.2857142857142857,0.0005874561842753524,214,257
"1, 1","AnyHealthcare, Sex",1,0.040113808591768274,0.5256041426927502,1,136.59915489988504,9997,2092,0.09523809523809523,0.00028909172287038497,1827,3476
"0, 0, 0, 1, 0, [-0.3600000000000001,2.3600000000000003], [-4.35,4.35], [-5.7,5.7], 0","HighBP, Smoker, Stroke, AnyHealthcare, NoDocbcCost, GenHlth, MentHlth, PhysHlth, DiffWalk",0,0.5399155369758603,0.8840262582056893,1,317.4836248879857,9990,2122,0.42857142857142855,0.0006638897992611605,808,914
"1, [19.675,64.2], 1, 1, 0, 1","CholCheck, BMI, Smoker, HeartDiseaseorAttack, HvyAlcoholConsump, AnyHealthcare",1,0.2825832877400596,0.776657060518732,2,219.56662007018684,9986,2124,0.2857142857142857,0.000918271229732101,539,694
"1, 1, 1, 1, [0.56,3.44], [0.8499999999999996,13.15]","HighBP, CholCheck, Veggies, AnyHealthcare, GenHlth, PhysHlth",1,0.0830251260222079,0.6079136690647482,1,197.73295801931908,9916,2134,0.2857142857142857,0.00041347925850688144,338,556
"0, 0, 1, [-0.3600000000000001,3.925022793232741], [-4.35,4.35], 0","HighBP, Stroke, AnyHealthcare, GenHlth, MentHlth, DiffWalk",0,0.2812094294778859,0.7759004001778568,1,238.79995553675107,9990,2135,0.2857142857142857,0.0004993544300144695,1745,2249
"0, 1, 0","HighChol, CholCheck, Stroke",0,0.11281237692807605,0.6463553530751709,1,190.04302287908234,9990,2140,0.14285714285714285,0.00043035614611426604,2270,3512
"0, 1, [5.099999999999998,62.900000000000006], 0, 0, 0, 0, 0, [0.74,3.26], [-5.7,5.7], [6.109999999999999,9.89]","HighBP, HighChol, BMI, Smoker, Stroke, HeartDiseaseorAttack, HvyAlcoholConsump, NoDocbcCost, GenHlth, PhysHlth, Income",0,0.2535525376,0.76,1,218.8785202201485,9909,2152,0.5238095238095238,0.0004576967297220536,190,250
"0, 1, 0, 0","HighChol, CholCheck, Stroke, HeartDiseaseorAttack",0,0.13483994556929982,0.6698286413708691,1,197.8835920438326,9990,2161,0.19047619047619047,0.000450850407395914,2189,3268
"0, 0, 0, [2.4,3.6], 0","Stroke, PhysActivity, HvyAlcoholConsump, GenHlth, DiffWalk",1,0.06168028667031589,0.5728346456692913,1,115.77450549210826,9844,2191,0.23809523809523808,0.00024209599231404168,291,508
"0, 0, [7.800000000000001,62.2], 0, 0, 0, 0, 0, [-4.6,8.6]","HighBP, HighChol, BMI, Smoker, Stroke, HeartDiseaseorAttack, HvyAlcoholConsump, NoDocbcCost, PhysHlth",0,0.44988628135299297,0.8523550724637681,1,316.20571114957113,9990,2208,0.42857142857142855,0.0006612175546829765,941,1104
"0, 0","HighBP, DiffWalk",0,0.24833649521108567,0.7568470273881096,3,233.71478455972343,9990,2221,0.09523809523809523,0.0014661624969835583,2266,2994
"0, 0, 0, 0, 1, 0, 0","HighBP, HighChol, HeartDiseaseorAttack, Fruits, Veggies, HvyAlcoholConsump, DiffWalk",0,0.29915153976385384,0.7855579868708972,1,265.82548930140194,9976,2221,0.3333333333333333,0.0005558675059007299,359,457
"1, 1, 1, [9.8,64.2], 1, 1, 1, 1, 0, 1, [4.705,7.295]","HighBP, HighChol, CholCheck, BMI, Smoker, HeartDiseaseorAttack, Fruits, Veggies, HvyAlcoholConsump, AnyHealthcare, Income",1,0.37124812368737375,0.8202247191011236,1,215.1749368060113,9831,2234,0.5238095238095238,0.000449952168879818,73,89
"0, 0, 1, 0, [-7.5,7.5], [-9.0,9.0]","Stroke, HeartDiseaseorAttack, Veggies, NoDocbcCost, MentHlth, PhysHlth",0,0.08424020345800431,0.6096827133479212,1,203.12607087782555,9990,2242,0.2857142857142857,0.0005064579576527783,2229,3656
"1, 1, 0, 1, [0.8499999999999996,13.15]","HighBP, PhysActivity, HvyAlcoholConsump, AnyHealthcare, PhysHlth",1,0.15181795492462594,0.6859060402684564,1,196.87106522877056,9916,2269,0.23809523809523808,0.0004116769550592508,511,745
"1, 1, 0, 1, 1, [5.5200000000000005,12.48]","HighBP, CholCheck, HvyAlcoholConsump, AnyHealthcare, DiffWalk, Age",1,0.3611660735868271,0.8157205240174672,1,213.56374831387097,9986,2296,0.2857142857142857,0.0004465830136832427,934,1145
"1, 1, 0, [-11.25,11.25], [7.699999999999999,17.259999999999998], [0.07499999999999973,3.9250000000000003]","Fruits, Veggies, HvyAlcoholConsump, MentHlth, Age, Income",1,0.13969511549072786,0.6745843230403801,1,225.47678076691696,9985,2305,0.2857142857142857,0.00047149434801311505,284,421
"1, 0, 1, 1, 0, [-9.15,9.15], [5.5200000000000005,12.48], [1.6749999999999998,4.325], [1.585,6.415]","CholCheck, Stroke, HeartDiseaseorAttack, Fruits, HvyAlcoholConsump, MentHlth, Age, Education, Income",1,0.16931127968462883,0.7010309278350515,1,187.94055786280103,9878,2343,0.42857142857142855,0.0003930023769779855,68,97
"0, 0","HighBP, Stroke",0,0.18817323146070655,0.7159976033553026,2,231.4725762646193,9990,2351,0.09523809523809523,0.0009680643040723773,2390,3338
"0, 1, [20.975,49.025], 0, 0, [4.04,5.96], 1","HighChol, CholCheck, BMI, AnyHealthcare, NoDocbcCost, GenHlth, DiffWalk",1,1.0,1.0,1,147.5,5330,2357,0.3333333333333333,0.0003084371530203189,2,2
"0, 0, 0, 1, [3.04,4.96], [-6.9,6.9], [1.5,4.5]","HighBP, Smoker, Stroke, PhysActivity, GenHlth, MentHlth, Education",0,0.08825375108068294,0.6153846153846154,1,164.16713793367893,9013,2365,0.3333333333333333,0.000343289794194969,16,26
"1, 1, 1, [9.8,64.2], 1, 1, 1, 1, 1, [-8.15,10.15], [4.705,7.295]","HighBP, HighChol, CholCheck, BMI, Smoker, HeartDiseaseorAttack, Fruits, Veggies, AnyHealthcare, MentHlth, Income",1,0.3120294238518407,0.7922077922077922,1,226.3884449789339,9831,2390,0.5238095238095238,0.0004734007284474541,61,77
"[1.4749999999999979,46.525000000000006], 0, 0, 1, [-7.5,7.5], [-9.0,9.0]","BMI, Stroke, HeartDiseaseorAttack, Veggies, MentHlth, PhysHlth",0,0.08605957846895078,0.6122937732836615,1,197.02426563235917,9990,2402,0.2857142857142857,0.00048652126868883666,2301,3758
"1, [30.025,69.975], 0","HighBP, BMI, Smoker",1,0.23220239573455467,0.7467467467467468,4,250.61018272704558,9985,2438,0.14285714285714285,0.0020962031533079822,746,999
"1, 1, 1, 1, 1, 0","HighBP, CholCheck, HeartDiseaseorAttack, Fruits, Veggies, HvyAlcoholConsump",1,0.2664960447737722,0.7676056338028169,1,280.04155977289093,9985,2441,0.2857142857142857,0.0005855947215167454,327,426
"1, [9.8,64.2], 1, 1, 0, [7.699999999999999,17.259999999999998], [4.705,7.295]","CholCheck, BMI, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, Age, Income",1,0.2719121347832772,0.7707006369426752,1,207.0271516536193,9945,2441,0.3333333333333333,0.0004329143407047332,242,314
"1, [4.45,7.55]","AnyHealthcare, Education",0,0.04860613314401674,0.5461830451286377,1,199.03254809254858,9990,2470,0.09523809523809523,0.0004460120114090537,2590,4742
"1, 0","HighBP, Smoker",1,0.11971526592483665,0.6540785498489426,1,180.73817693790502,9985,2491,0.09523809523809523,0.0004060344495770677,1299,1986
"0, 0, 0, 0, 0, 0, [-4.6,8.6]","HighBP, Smoker, Stroke, HeartDiseaseorAttack, Fruits, HvyAlcoholConsump, PhysHlth",0,0.2643984476623255,0.7663934426229508,1,260.7863470081517,9934,2500,0.3333333333333333,0.0005453301587644968,374,488
"1, 1, 0, [-11.25,11.25], [7.699999999999999,17.259999999999998], [0.07499999999999973,3.9250000000000003]","HighBP, Fruits, HvyAlcoholConsump, MentHlth, Age, Income",1,0.22806019522659582,0.7440633245382586,1,225.7073854156843,9985,2512,0.2857142857142857,0.00047197656524253234,282,379
"0, 0, 0, [0.74,3.26], 0, [1.88,8.120000000000001]","HighBP, HighChol, HeartDiseaseorAttack, GenHlth, DiffWalk, Age",0,0.5840528305190887,0.8980291345329906,1,279.3540346531075,9990,2520,0.2857142857142857,0.0005841570381908067,1048,1167
"0, 0, 0, 1, [0.74,3.26], 0, [1.88,8.120000000000001]","HighBP, HighChol, HeartDiseaseorAttack, AnyHealthcare, GenHlth, DiffWalk, Age",0,0.5965900514932733,0.9018518518518519,1,292.04659563087273,9990,2528,0.3333333333333333,0.0006106984441061877,974,1080
"[-9.475000000000001,47.475], 0","BMI, Stroke",0,0.038787840248538735,0.5220824802573852,1,151.46697313361605,9990,2556,0.09523809523809523,0.00033766998057838907,3570,6838
"1, [30.025,69.975], 0, [-4.75,14.75], 0, [3.625,6.375]","HighBP, BMI, Smoker, PhysHlth, DiffWalk, Education",1,0.1292486576810619,0.664179104477612,1,217.62286926331097,9985,2557,0.2857142857142857,0.0004550710388317878,356,536
"1, [30.025,69.975], 0, 1, [2.5,5.5]","CholCheck, BMI, HvyAlcoholConsump, NoDocbcCost, GenHlth",1,0.21243568576618077,0.7335766423357665,1,174.424908619118,9945,2581,0.23809523809523808,0.00036473981173091555,201,274
"0, 0, 1, [-7.5,7.5], [-9.0,9.0], 0, [6.285,9.715]","Stroke, HeartDiseaseorAttack, Veggies, MentHlth, PhysHlth, DiffWalk, Income",0,0.1669477259537896,0.6990626541687223,2,250.33853851455143,9990,2589,0.3333333333333333,0.0011602388299138753,1417,2027
"1, 0, 0, 0, 1","CholCheck, PhysActivity, Veggies, HvyAlcoholConsump, DiffWalk",1,0.2912255156151541,0.7813504823151125,1,196.3213225435134,9986,2597,0.23809523809523808,0.0004105273884915595,243,311
"1, 1, 0, 1, [4.705,7.295]","HighBP, CholCheck, HvyAlcoholConsump, AnyHealthcare, Income",1,0.1589242460241056,0.6922102596580114,1,175.19324527532768,9986,2608,0.23809523809523808,0.0003915406958847153,1093,1579
"0, 0, 0, 0, [0.74,3.26], [20.55,39.45], [-9.9,8.6], 0","HighBP, HighChol, HeartDiseaseorAttack, NoDocbcCost, GenHlth, MentHlth, PhysHlth, DiffWalk",0,0.6472278485082303,0.9166666666666666,1,148.6888296826601,9692,2615,0.38095238095238093,0.00031092311398808655,22,24
"0, 0, 0, 0, 0, [1.88,8.120000000000001]","HighBP, HighChol, HeartDiseaseorAttack, HvyAlcoholConsump, DiffWalk, Age",0,0.5175397192760928,0.8765743073047859,2,279.04346333514417,9990,2615,0.2857142857142857,0.001167015205424022,1044,1191
"1, 0, 0, [1.775,4.225]","CholCheck, HvyAlcoholConsump, NoDocbcCost, Education",1,0.08144851173456136,0.6055871212121212,1,172.39798912403757,9979,2619,0.19047619047619047,0.0003842342480095759,1279,2112
"0, 0, 1, [10.375,65.625], 0, 1, 0, [1.88,8.120000000000001]","HighBP, HighChol, CholCheck, BMI, HeartDiseaseorAttack, AnyHealthcare, DiffWalk, Age",0,0.530193348705282,0.8808193668528864,1,282.5239853608085,9990,2651,0.38095238095238093,0.0005907857200314714,946,1074
"1, 0, 1, [-6.9,6.9], [9.1,16.9], [5.0,7.0]","Stroke, HvyAlcoholConsump, AnyHealthcare, MentHlth, Age, Education",1,0.2149341667858102,0.7352941176470589,1,194.13290794496876,9942,2652,0.2857142857142857,0.00040595119616340213,50,68
"1, 0, 0, 0, 1, [7.96,12.04]","CholCheck, PhysActivity, Veggies, HvyAlcoholConsump, DiffWalk, Age",1,0.3184760948686285,0.7954545454545454,1,236.73219550122457,9942,2662,0.2857142857142857,0.0004950305383637102,175,220
"0, [30.025,69.975], 0, 0, 1, [-6.050000000000001,8.05], 0, [1.7599999999999998,6.24]","HighChol, BMI, Stroke, HvyAlcoholConsump, AnyHealthcare, PhysHlth, Sex, Income",1,0.07983902704799936,0.6031746031746031,1,203.84645360883934,9905,2663,0.38095238095238093,0.00042626318511456893,152,252
"0, 0, 1, 0, [-0.41999999999999993,2.5], [4.3,7.7]","HighBP, HighChol, PhysActivity, Fruits, GenHlth, Education",0,0.620921323059155,0.9090909090909091,1,343.71933237238454,9934,2686,0.2857142857142857,0.0007187512699320883,220,242
"1, 1, 1, 0, 1, [7.699999999999999,17.259999999999998]","HighBP, HighChol, CholCheck, HvyAlcoholConsump, DiffWalk, Age",1,0.3706361571498602,0.819954128440367,1,281.3989423950184,9965,2692,0.2857142857142857,0.0005884331434254116,715,872
"1, 1, [-11.25,11.25], [7.699999999999999,17.259999999999998]","HighBP, CholCheck, MentHlth, Age",1,0.15359020233154297,0.6875,1,179.36894041740402,9985,2697,0.19047619047619047,0.0003946138150579513,1969,2864
"1, 1, [9.8,64.2], 1, 1, [19.95,40.05]","HighBP, CholCheck, BMI, PhysActivity, AnyHealthcare, PhysHlth",1,0.24369034742382897,0.7539936102236422,1,230.19081454237994,9965,2700,0.2857142857142857,0.0004813518609415586,236,313
"0, 0, 0, [5.35,6.65]","Smoker, Stroke, NoDocbcCost, Education",0,0.14737904793772819,0.6818473380372033,1,280.2121165546252,9990,2702,0.19047619047619047,0.0005859513726908907,1063,1559
"1, 1, [1.8650000000000002,6.135]","HighBP, AnyHealthcare, Income",1,0.19611571120422688,0.7219422812643151,1,160.11362696224734,9986,2714,0.14285714285714285,0.0003521244709599732,1576,2183
"0, 0, 0, 1, 0, [-9.0,9.0], 0","HighChol, Smoker, Stroke, PhysActivity, HvyAlcoholConsump, PhysHlth, Sex",0,0.2953369521229207,0.7835443037974683,1,304.78467973158996,9990,2725,0.3333333333333333,0.0006373350433940427,619,790
"0, 0, 0, 0, 1, 0, 0, 0, [-4.6,8.6], 0, [3.45,7.7]","HighBP, HighChol, Stroke, HeartDiseaseorAttack, PhysActivity, Fruits, Veggies, HvyAlcoholConsump, PhysHlth, DiffWalk, Education",0,0.3540925979614258,0.8125,1,227.76052344302067,9787,2730,0.5238095238095238,0.000476269880821579,91,112
"0, 0, 0, 0, [-0.41999999999999993,2.5], [4.3,6.55]","HighBP, HighChol, Smoker, Fruits, GenHlth, Education",0,0.6903615309097401,0.9285714285714286,1,341.6340703077084,9934,2730,0.2857142857142857,0.0007143907797996816,169,182
"1, 1, [9.8,64.2], 1, 1, 1, [4.705,7.295]","HighBP, CholCheck, BMI, HeartDiseaseorAttack, Fruits, Veggies, Income",1,0.2278137396050989,0.7439024390243902,1,232.89179872364923,9831,2750,0.3333333333333333,0.00048699988718714244,122,164
"1, 1, 0, [4.3,7.7]","HighBP, HeartDiseaseorAttack, HvyAlcoholConsump, Education",1,0.26447861018513086,0.7664399092970522,1,213.27093354049296,9986,2756,0.19047619047619047,0.0004459707089031545,338,441
"1, 0, [-11.25,11.25], [7.699999999999999,11.798378154258979]","CholCheck, HvyAlcoholConsump, MentHlth, Age",1,0.06904447296402899,0.5859030837004405,1,204.02263150738204,9997,2774,0.19047619047619047,0.000459055461593843,1862,3178
"0, 0, 1, [0.74,3.26], 0, [1.88,8.120000000000001], [2.175,3.825]","HighBP, HighChol, AnyHealthcare, GenHlth, DiffWalk, Age, Education",0,1.0,1.0,1,220.50040832,9203,2776,0.3333333333333333,0.0004610882588612789,13,13
